,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info
19,2.4057809027405503,132.9159565770415,"normal_[0, 1]",591.5,96.71741752183917,100,0.13,degree_centrality,powerlaw_cluster_4_0.7,0.01
20,3.6402075013424655,218.96452532564652,"normal_[0, 1]",176.0,172.40878358858433,100,0.05,degree_centrality,powerlaw_cluster_4_0.7,0.01
21,2.9015106687594803,153.8482997668189,"normal_[0, 1]",770.0,81.51755393650795,100,0.17,degree_centrality,powerlaw_cluster_4_0.7,0.01
22,2.76435859123242,147.08060291596558,"normal_[0, 1]",902.0,100.35597798005944,100,0.19,degree_centrality,powerlaw_cluster_4_0.7,0.01
23,3.225653596970389,184.71018216566208,"normal_[0, 1]",884.5,110.98202185719705,100,0.19,degree_centrality,powerlaw_cluster_4_0.7,0.01
24,2.3562670642394177,114.38254925348578,"normal_[0, 1]",1290.0,61.74042991107749,100,0.27,degree_centrality,powerlaw_cluster_4_0.7,0.01
25,2.5557347705612816,132.20120228371044,"normal_[0, 1]",610.5,114.19472997917885,100,0.13,degree_centrality,powerlaw_cluster_4_0.7,0.01
26,2.7646334925061766,157.45479564560196,"normal_[0, 1]",741.0,97.4877194674164,100,0.17,degree_centrality,powerlaw_cluster_4_0.7,0.01
27,2.0277247829702465,123.34319092825001,"normal_[0, 1]",1018.0,56.502485565320384,100,0.24,degree_centrality,powerlaw_cluster_4_0.7,0.01
28,3.7707085943684993,243.48502114967084,"normal_[0, 1]",641.0,166.32300070469273,100,0.15,degree_centrality,powerlaw_cluster_4_0.7,0.01
29,3.3006076182868145,186.34239626125094,"normal_[0, 1]",475.5,95.53207827765637,100,0.11,degree_centrality,powerlaw_cluster_4_0.7,0.01
30,3.2540357205216397,156.47787347292885,"normal_[0, 1]",563.5,107.33597425684245,100,0.12,degree_centrality,powerlaw_cluster_4_0.7,0.01
31,3.087914026911236,209.19125245046618,"normal_[0, 1]",800.5,120.49453377503805,100,0.19,degree_centrality,powerlaw_cluster_4_0.7,0.01
32,1.978966319334475,106.34228739506386,"normal_[0, 1]",1561.5,62.21045529640231,100,0.33,degree_centrality,powerlaw_cluster_4_0.7,0.01
33,3.084556684649216,214.07342150887126,"normal_[0, 1]",679.5,103.20521705686328,100,0.16,degree_centrality,powerlaw_cluster_4_0.7,0.01
34,3.626161766891467,218.0199676930324,"normal_[0, 1]",849.5,138.65886610960035,100,0.18,degree_centrality,powerlaw_cluster_4_0.7,0.01
35,2.8721585665953016,142.73661505162517,"normal_[0, 1]",1288.0,77.18130616914084,100,0.27,degree_centrality,powerlaw_cluster_4_0.7,0.01
36,3.0641395414815125,187.5660870355365,"normal_[0, 1]",824.5,97.42548957479107,100,0.18,degree_centrality,powerlaw_cluster_4_0.7,0.01
37,2.4953867495076216,143.38199297430236,"normal_[0, 1]",927.0,95.89857523900707,100,0.2,degree_centrality,powerlaw_cluster_4_0.7,0.01
38,3.78805545288249,262.95137015979196,"normal_[0, 1]",249.5,160.45171950298322,100,0.07,degree_centrality,powerlaw_cluster_4_0.7,0.01
