,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
75,4.814724112936095,178.3251469689781,"normal_[0, 1]",751.5,147.73200129092797,100,0.14,random,BA_4,0.5,75
76,3.9149974856655585,99.82915213856215,"normal_[0, 1]",438.5,108.33419564316726,100,0.08,random,BA_4,0.5,75
77,3.891076158928808,165.622080983865,"normal_[0, 1]",283.0,158.06229467668587,100,0.06,random,BA_4,0.5,75
78,2.6279807278307854,126.69511293240242,"normal_[0, 1]",498.5,84.38022559660604,100,0.11,random,BA_4,0.5,75
79,4.048287222215427,210.24803086676815,"normal_[0, 1]",266.5,178.57550731256194,100,0.06,random,BA_4,0.5,75
80,4.029142714293228,163.42188591124338,"normal_[0, 1]",282.0,150.99842311615546,100,0.06,random,BA_4,0.5,75
81,4.061165200820005,128.94757377646908,"normal_[0, 1]",724.0,121.1471895190084,100,0.13,random,BA_4,0.5,75
82,3.47456356611085,129.44413224000306,"normal_[0, 1]",438.0,91.93402391846449,100,0.09,random,BA_4,0.5,75
83,3.751877378864888,217.76868618102958,"normal_[0, 1]",453.5,142.57665928270427,100,0.1,random,BA_4,0.5,75
84,3.5672759622314247,155.14218234692825,"normal_[0, 1]",782.0,123.59914067757269,100,0.15,random,BA_4,0.5,75
85,4.201886555513456,123.31306787934645,"normal_[0, 1]",543.5,113.91415172839352,100,0.1,random,BA_4,0.5,75
86,3.1175751671199228,160.3175300020541,"normal_[0, 1]",910.0,131.5859256418594,100,0.18,random,BA_4,0.5,75
87,3.5728927455055373,143.43440232583552,"normal_[0, 1]",743.0,136.2126406616588,100,0.14,random,BA_4,0.5,75
88,3.902793817989157,226.940435838133,"normal_[0, 1]",394.5,151.3803505112619,100,0.09,random,BA_4,0.5,75
89,3.5045511633671933,187.9436600700132,"normal_[0, 1]",693.0,144.88298378250016,100,0.14,random,BA_4,0.5,75
90,3.1399729209535403,83.31729954553326,"normal_[0, 1]",615.5,83.29345746293485,100,0.11,random,BA_4,0.5,75
91,4.308225988360285,218.00724946087487,"normal_[0, 1]",557.5,174.8676223913239,100,0.12,random,BA_4,0.5,75
92,3.3951731604112805,110.48732001559402,"normal_[0, 1]",457.5,123.06409942535922,100,0.09,random,BA_4,0.5,75
93,4.47495422997338,160.19712693284222,"normal_[0, 1]",817.5,143.9039914228538,100,0.15,random,BA_4,0.5,75
94,3.1372258134304327,145.49470356481189,"normal_[0, 1]",910.0,116.76205622120311,100,0.18,random,BA_4,0.5,75
95,3.846980513789964,171.87414589530025,"normal_[0, 1]",604.3238274534499,117.77392940116823,100,0.12,random,BA_4,0.5,75
96,3.7854746065307965,146.2028112171736,"normal_[0, 1]",964.3722675,122.88686101426887,100,0.18,random,BA_4,0.5,75
97,3.1622972168316843,108.975018743654,"normal_[0, 1]",351.0,92.64425224956413,100,0.07,random,BA_4,0.5,75
