,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
562,2.2140655125095705,181.0715519545108,"normal_[0, 1]",2166.5,135.41241937962877,100,0.49,degree_centrality,full,1.0,75
563,2.12416350368942,172.1011086601819,"normal_[0, 1]",1849.5,121.66212471017288,100,0.42,degree_centrality,full,1.0,75
564,2.097996033640904,186.74428885409375,"normal_[0, 1]",1840.0,126.55890186413536,100,0.44,degree_centrality,full,1.0,75
565,2.0573050274272124,158.65962412313291,"normal_[0, 1]",1635.5,129.1647155673367,100,0.36,degree_centrality,full,1.0,75
566,2.088368236073562,184.3395177758572,"normal_[0, 1]",1976.5,121.08525377289152,100,0.46,degree_centrality,full,1.0,75
567,2.0131670542039566,181.72752309586292,"normal_[0, 1]",2628.0,120.86261654926537,100,0.63,degree_centrality,full,1.0,75
568,2.4391673654398045,222.83382685944343,"normal_[0, 1]",2284.5,123.81931254867511,100,0.56,degree_centrality,full,1.0,75
569,2.4247803085535686,208.99881117431897,"normal_[0, 1]",2076.5,139.85921074742222,100,0.49,degree_centrality,full,1.0,75
570,2.0166662166737424,163.68954702638382,"normal_[0, 1]",1814.0,125.04164513582212,100,0.41,degree_centrality,full,1.0,75
571,2.222336185028937,183.91538873593174,"normal_[0, 1]",1834.0,128.11027797543252,100,0.42,degree_centrality,full,1.0,75
572,2.4953249246627403,185.63442358932681,"normal_[0, 1]",1949.5,157.56533933449626,100,0.42,degree_centrality,full,1.0,75
573,2.5109722285617657,154.0326154698334,"normal_[0, 1]",1641.5,135.89959867964376,100,0.34,degree_centrality,full,1.0,75
574,2.4185841642681845,198.6185884396883,"normal_[0, 1]",1716.5,135.77115025976352,100,0.39,degree_centrality,full,1.0,75
575,1.7896059343240398,157.37064994964874,"normal_[0, 1]",2013.5,104.83381202102508,100,0.47,degree_centrality,full,1.0,75
576,2.462711387642147,194.32288376903858,"normal_[0, 1]",1700.0,143.64536248594843,100,0.37,degree_centrality,full,1.0,75
577,1.8327698285082896,162.97419697455152,"normal_[0, 1]",1926.8425633023928,119.04581598519538,100,0.45,degree_centrality,full,1.0,75
578,2.4440802242360835,189.70458038986683,"normal_[0, 1]",1458.0,140.6482535277669,100,0.33,degree_centrality,full,1.0,75
579,2.7258652315533274,234.1239644481118,"normal_[0, 1]",2179.5,142.3882995407651,100,0.51,degree_centrality,full,1.0,75
580,2.248366943713855,188.15237140199397,"normal_[0, 1]",1814.5,126.07481022760037,100,0.42,degree_centrality,full,1.0,75
581,2.7969756252586597,210.06223916608863,"normal_[0, 1]",1761.0,173.26900569828945,100,0.38,degree_centrality,full,1.0,75
582,2.5761657032861263,223.22076582883824,"normal_[0, 1]",1007.5,147.37912269755904,100,0.24,degree_centrality,full,1.0,75
583,2.1845934379213934,166.78154402276468,"normal_[0, 1]",1757.0,140.28262740874518,100,0.38,degree_centrality,full,1.0,75
584,2.6845901451777814,220.47655065179825,"normal_[0, 1]",1619.5,148.34563524454515,100,0.37,degree_centrality,full,1.0,75
